C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_56_162.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_56_162.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_56_162.jpg, -0.6660903, 0.01081806, 0, 13.57902
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_56_261.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_56_261.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_56_261.jpg, -0.3597489, 0, 0, 13.09352
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_56_362.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_56_362.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_56_362.jpg, -0.6624362, 0, 0, 13.14279
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_56_569.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_56_569.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_56_569.jpg, -0.05059284, 0, 0, 12.86018
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_56_669.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_56_669.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_56_669.jpg, 0, 0, 0, 12.50725
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_56_771.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_56_771.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_56_771.jpg, -0.2809179, 0, 0, 12.5118
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_56_873.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_56_873.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_56_873.jpg, -0.03888448, 0, 0, 12.13405
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_56_978.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_56_978.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_56_978.jpg, 0, 0, 0, 12.24742
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_57_080.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_57_080.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_57_080.jpg, 0, 0, 0, 12.09236
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_57_183.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_57_183.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_57_183.jpg, -0.3092631, 0, 0, 11.72336
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_57_284.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_57_284.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_57_284.jpg, -0.5695074, 0, 0, 11.8059
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_57_392.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_57_392.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_57_392.jpg, -0.2710794, 0, 0, 11.4948
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_57_494.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_57_494.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_57_494.jpg, 0, 0, 0, 11.45151
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_57_596.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_57_596.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_57_596.jpg, -0.3002034, 0, 0, 11.26423
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_57_698.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_57_698.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_57_698.jpg, -0.1016385, 0, 0, 11.1796
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_57_806.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_57_806.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_57_806.jpg, 0, 0, 0, 11.0446
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_57_908.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_57_908.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_57_908.jpg, 0, 0, 0, 10.93338
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_58_010.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_58_010.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_58_010.jpg, 0, 0, 0, 10.82363
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_58_115.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_58_115.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_58_115.jpg, 0, 0.2919, 0, 10.99594
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_58_222.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_58_222.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_58_222.jpg, 0, 0.6600655, 0, 11.24685
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_58_326.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_58_326.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_58_326.jpg, 0, 0.9721626, 0, 12.61656
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_58_426.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_58_426.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_58_426.jpg, 0, 1, 0, 13.65419
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_58_532.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_58_532.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_58_532.jpg, 0, 1, 0, 14.74421
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_58_636.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_58_636.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_58_636.jpg, 0, 1, 0, 15.77477
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_58_741.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_58_741.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_58_741.jpg, -0.3142668, 0.6857333, 0, 16.70594
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_58_844.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_58_844.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_58_844.jpg, -0.6243272, 0.3756728, 0, 16.92173
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_58_945.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_58_945.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_58_945.jpg, -0.3241619, 0.07550746, 0, 16.92104
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_59_052.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_59_052.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_59_052.jpg, -0.02754442, 0, 0, 16.84153
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_59_154.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_59_154.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_59_154.jpg, -0.271793, 0, 0, 16.54302
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_59_259.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_59_259.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_59_259.jpg, -0.5709825, 0, 0, 16.32669
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_59_366.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_59_366.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_59_366.jpg, -0.3021143, 0, 0, 16.1046
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_59_471.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_59_471.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_59_471.jpg, -0.008123606, 0, 0, 15.91088
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_59_575.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_59_575.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_59_575.jpg, 0, 0, 0, 15.74151
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_59_681.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_59_681.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_59_681.jpg, 0, 0, 0, 15.54196
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_59_790.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_59_790.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_59_790.jpg, 0, 0, 0, 15.38198
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_36_59_893.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_36_59_893.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_36_59_893.jpg, 0, 0, 0, 15.2222
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_00_001.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_00_001.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_00_001.jpg, 0, 0.0536067, 0, 15.03411
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_00_105.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_00_105.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_00_105.jpg, 0, 0.3662376, 0, 15.13993
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_00_205.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_00_205.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_00_205.jpg, 0, 0.6682664, 0, 15.75837
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_00_310.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_00_310.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_00_310.jpg, 0, 0.9543533, 0, 16.62658
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_00_410.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_00_410.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_00_410.jpg, 0, 1, 0, 17.67267
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_00_516.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_00_516.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_00_516.jpg, 0, 1, 0, 18.71026
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_00_621.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_00_621.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_00_621.jpg, 0, 1, 0, 19.93795
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_00_727.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_00_727.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_00_727.jpg, 0, 1, 0, 20.94334
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_00_829.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_00_829.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_00_829.jpg, -0.0327444, 0.9017878, 0, 21.93913
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_00_935.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_00_935.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_00_935.jpg, -0.3230433, 0.6114889, 0, 22.5162
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_01_041.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_01_041.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_01_041.jpg, -0.03092487, 0.2661433, 0, 22.84577
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_01_147.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_01_147.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_01_147.jpg, 0, 0, 0, 22.67158
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_01_250.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_01_250.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_01_250.jpg, 0, 0, 0, 22.4335
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_01_353.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_01_353.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_01_353.jpg, -0.2890326, 0, 0, 22.17177
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_01_454.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_01_454.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_01_454.jpg, -0.02991301, 0, 0, 21.94164
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_01_561.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_01_561.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_01_561.jpg, 0, 0, 0, 21.67634
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_01_663.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_01_663.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_01_663.jpg, -0.053067, 0, 0, 21.4596
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_01_981.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_01_981.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_01_981.jpg, -0.9984264, 0, 0, 19.6436
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_02_109.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_02_109.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_02_109.jpg, -0.6103386, 0, 0, 19.0988
C:\Users\Ritesh\Desktop\IMG\center_2022_03_07_20_37_02_217.jpg, C:\Users\Ritesh\Desktop\IMG\left_2022_03_07_20_37_02_217.jpg, C:\Users\Ritesh\Desktop\IMG\right_2022_03_07_20_37_02_217.jpg, -0.3309366, 0, 0, 19.33063
